zip,file,title,type
9285.zip,content/9285/000ea5a4-40c3-4981-8a94-ebd4b3cdb85b,Cases/OR Tax Court Cases from 1962 [PCSI-9285],states
9295.zip,content/9295/0007b844-f7a9-461e-bcd1-258191e398fa,Cases/PA Commonwealth Court Cases from 1971 [PCSI-9295],states
9296.zip,content/9296/000063d1-c30d-4140-8a61-67bb2e978af7,Cases/PA Supreme Court Cases from 1754 [PCSI-9296],states
9570.zip,content/9570/00074a40-c07f-4a60-b229-728121d3416f,Cases/SC Court of Appeals Cases from 1983 [PCSI-9570],states
9571.zip,content/9571/00093696-026c-4ff8-a640-56b855463932,US Cases/SC Supreme Court Cases from 1867 [PCSI-9571],states
6137.zip,content/6137/0016586a-7847-4104-b8d3-7f5f151dc9cd,US Cases/US Tax Court Cases [PCSI-6137],Tax-court
6138.zip,content/6138/0207fd2d-f2aa-4306-a1fd-58f3cc782644,US Cases/US Board of Tax Appeals Cases [PCSI-6138],Tax-court
6139.zip,content/6139/000796e7-4faa-49e2-bd7f-4b2cdbec5635,US Cases/US Tax Court Memorandum Decisions [PCSI-6139],Tax-court
383315.zip,content/383315/085b38b3-bc6e-492b-9002-368973ec6918,US Cases/U.S. Court Military Commission Review [PCSI-383315],us_other
6322.zip,content/6322/0002cfb8-92f8-460b-86e3-18cd8dcc65bc,"US Cases/US Court of Federal Claims, Claims Court & Court of Claims Cases [PCSI-6322]",us_other
6446.zip,content/6446/00018e77-81c5-4157-a1a7-f2edb2db734e,US Cases/US Court of Appeals for Veterans Claims [PCSI-6446],us_other
6476.zip,content/6476/03a83b71-fbb7-4561-8dc6-d32e8cff617c,US Cases/US Commerce Court Cases [PCSI-6476],us_other
6477.zip,content/6477/0341715e-cd52-40ae-b3c2-5b4cf40a95c0,US Cases/US Court of Customs & Patent Appeals Cases [PCSI-6477],us_other
7813.zip,content/7813/000c5366-5f09-4b34-95dc-572dbdf7a534,US Cases/US Court of Appeals for the Armed Forces [PCSI-7813],us_other
7814.zip,content/7814/0003ab28-a6b0-4bff-b4ce-206249592a8f,US Cases/US Courts of Criminal Appeals for Branches of the US Armed Forces [PCSI-7814],us_other
0*.zip,NoFile,,
238448.zip,content/238448/019dcace-5859-48c1-a73e-1a1c7ce57978,null,
245739.zip,content/245739/00c19c50-7598-4f0f-b5d9-f0797037e1d2,null,
246796.zip,content/246796/0154aaca-395a-44d5-8779-daea409736b4,null,
251657.zip,content/251657/00673102-c234-4e6e-8c4c-1292b63c5ccf,null,
298070.zip,content/298070/17a20ece-a36f-4aa3-979d-b9f90896b1b3,null,
300952.zip,content/300952/008ef401-f294-4305-aa84-e67ef3817b68,null,
300964.zip,content/300964/032a00e7-1901-4fa9-bdb4-8d858e4434f8,null,
300972.zip,content/300972/029e5f1d-63e8-4d63-8567-99f582ea8233,Not Found,
320860.zip,content/320860/001ffe6d-a507-4880-a11d-b79448914c87,null,
362120.zip,BadZip,,
362144.zip,BadZip,,
362261.zip,BadZip,,
362263.zip,content/362263/01e40f5d-359a-472f-ae35-4b7fadcc57d4,Not Found,
371203.zip,BadZip,,
371206.zip,content/371206/004456b0-cc6b-4b7b-af96-c5cbd67042cc,Not Found,
4301.zip,content/4301/0fd660a4-a063-4ff5-8418-38136587fcba,null,
4302.zip,content/4302/2621fc93-e7d3-493e-8a3e-f97ac0439dda,null,
4750.zip,content/4750/004be6e7-44f3-4f71-85ff-529cc0a0aeaa,null,
5214.zip,content/5214/01cb8591-289b-435f-8b0e-105ca1d8769b,null,
6392.zip,BadZip,,
6393.zip,BadZip,,
6397.zip,BadZip,,
6412.zip,BadZip,,
6417.zip,BadZip,,
6652.zip,content/6652/73e15516-6696-40ee-b308-9497e7202d68,null,
6653.zip,content/6653/347cec05-48d1-4892-bd8d-426b12934512,null,
9092.zip,BadZip,,
9525.zip,content/9525/0112c375-51ce-40b0-a479-d7c8944e90af,null,
